"ienv.cp","zenv.cp","freq","maxgrp","IndVal","obsiv.prob","zscore","5%","10%","50%","90%","95%","purity","reliability","z.median","filter","taxon"
25.3741237561738,27.6661619136481,13,1,30.25,0.004,5.21,19.2811197371887,19.8282262510271,26.9450800915332,81.1189931350114,82.601426407359,1,1,5.80525109332618,1,"SARH2"
4.00961667302281,5.69153267367553,12,1,76.95,0.004,11.97,3.35192926127872,4.00961667302281,5.93181818181818,7.87927107061503,8.64993101928417,1,1,13.443411709288,1,"ERPI6"
3.69134396355353,6.15865285508143,12,1,82.02,0.004,15.02,4.62663498902277,5.690742620994,6.88471872767372,9.94977581941868,10.719533334249,1,1,15.2778634294321,1,"TEACC"
3.69134396355353,6.15865285508143,11,1,82.37,0.004,14.46,4.41196312062586,4.62663498902277,6.15865285508143,9.19727891156462,10.0830175620155,1,1,15.395736234146,1,"DRST4"
14.2766439909297,25.3741237561738,11,1,35.48,0.004,7.39,12.0301792622896,12.4387755102041,22.5638642466798,27.6661619136481,30.845069838322,1,1,8.45444437940332,1,"ELTRT"
176.432280256839,176.432280256839,9,2,34.85,0.008,5.36,66.981126634989,79.6460569319704,153.327342706779,199.570114942529,204.017368792019,0.98,0.904,4.47835558856027,0,"CAHA6"
190.097848168939,100.074829931973,9,2,20.2,0.008,3.34,5.06345074096457,6.15865285508143,100.074829931973,190.097848168939,205.092102462588,0.812,0.948,4.8880910765323,0,"DRCR2"
3.69134396355353,3.69134396355353,9,1,45.4,0.004,8.58,2.87243735763098,2.87243735763098,12.4387755102041,15.4292944753659,21.7682459631828,1,0.98,6.97396108219822,1,"HEMO3"
4.00961667302281,4.00961667302281,9,1,26.1,0.044,3.07,4.00961667302281,4.00961667302281,55.5196181036517,100.074829931973,101.501748143936,0.968,0.844,3.03988943545505,0,"MELA3"
61.376993166287,66.6798871973732,9,1,20.45,0.012,3.68,27.1667060953435,30.8943021399904,61.376993166287,65.7199646461003,69.6140420948474,0.996,0.968,4.14787006293442,1,"SAPE18"
172.137965309742,172.137965309742,8,2,85.16,0.004,15.02,145.965769134096,148.904921004786,172.036951501155,199.570114942529,206.463358409239,0.996,0.996,14.8742743187579,2,"ANME2"
3.69134396355353,4.00961667302281,8,1,82.77,0.004,14.87,3.01480637813212,3.69134396355353,4.98177676537585,5.95954865964651,6.49232092380331,1,0.996,14.6519640606597,1,"ARPA18"
61.376993166287,66.6798871973732,8,1,18.18,0.012,3.69,24.5339289158322,34.0130372515139,61.376993166287,68.0272108843537,71.0384361419511,0.996,0.924,4.02494018374972,0,"GEAMA"
14.2766439909297,14.8414263141154,7,1,20.32,0.008,3.94,10.9445304410851,12.4387755102041,14.2766439909297,37.9112811791383,43.2809064833884,0.988,0.872,4.21155083864213,0,"CAAL6"
176.432280256839,176.432280256839,7,2,99.99,0.004,16.32,152.797313971147,154.821695402299,172.238979118329,190.097848168939,190.351800879919,1,0.984,15.719140064343,2,"JUDR"
55.5196181036517,55.5196181036517,7,1,14.95,0.008,2.7,16.6761929247223,22.2903004471146,55.5196181036517,61.376993166287,65.3325635103926,0.828,0.772,2.78867571593857,0,"RHIN11"
117.548167322427,117.548167322427,7,1,11.48,0.22,0.91,14.2766439909297,14.8393698505043,41.4380226861387,116.387243735763,116.387243735763,0.54,0.376,-1.31151508859378,0,"SOSIN"
11.5695845536392,11.5695845536392,6,1,30,0.004,7.24,8.86971007081648,10.7336556490478,12.0559791114624,14.3141017316017,15.5990672026386,1,0.988,7.63175652822271,1,"DRAU"
12.4387755102041,37.9112811791383,6,1,16.22,0.012,3.39,6.88471872767372,7.13237929947985,25.3741237561738,47.2074829931973,51.9384036489213,1,0.908,4.57336438049354,0,"ERCA14"
19.8282262510271,19.8282262510271,6,1,20.69,0.004,5.31,6.09991167309749,15.9185520361991,19.8282262510271,27.6661619136481,30.5561560335276,1,0.94,5.35257029765102,0,"MIRU3"
176.432280256839,176.432280256839,6,2,28.07,0.04,3.33,16.1249763471822,19.2455616048449,165.350591850273,176.432280256839,204.017368792019,0.772,0.672,3.16738863049552,0,"PEGR2"
76.6455172805645,76.6455172805645,5,2,15.15,0.004,3.43,70.5534212262675,73.9570135746606,76.6455172805645,112.209603603041,153.327342706779,0.996,0.844,3.95776488865819,0,"CAEL3"
176.432280256839,165.30008494598,5,2,37.42,0.004,14.07,139.209090909091,146.506880733945,158.563218390805,190.250787071332,204.017368792019,0.988,0.94,9.58225602794806,0,"CALA10"
96.3730158730159,96.3730158730159,5,2,12.92,0.072,2.6,23.1625925076531,26.8600926402087,96.3730158730159,124.739410333402,127.537625104254,0.952,0.656,3.34961895004095,0,"ERIGE2"
3.69134396355353,5.06345074096457,5,1,44.28,0.004,16.44,2.87243735763098,2.87243735763098,4.62663498902277,6.15865285508143,6.62677104443466,1,0.984,13.6848928210087,1,"PAPU2"
22.6384857605211,22.6384857605211,5,1,16.67,0.008,4.21,12.2282374908961,16.6761929247223,22.6384857605211,28.3872437357631,31.5059788472866,0.98,0.884,4.259599395865,0,"PRAN"
51.9384036489213,55.5196181036517,5,1,12.5,0.004,2.54,30.8943021399904,35.5051007435774,51.9384036489213,56.9058117871474,61.376993166287,0.928,0.696,2.77399973454278,0,"SAPL2"
74.0033374871046,74.583787615874,5,1,10.64,0.108,2.13,17.5788807619992,28.3872437357631,66.6645139735336,76.0696995430394,77.538003354836,0.864,0.488,2.37248342350079,0,"SOMU"
